DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2006,47498,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2007,50365,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2008,49575,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2009,49079,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2010,46590,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2011,46428,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2012,45261,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2013,45196,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2014,45396,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2015,47089,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2016,46254,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2017,42077,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2018,37214,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2019,40482,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2020,45394,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2021,47495,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2022,47740,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2023,55436,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2024,55332,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Females,Belgium,2025,55880,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2005,33609,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2006,34220,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2007,36584,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2008,37002,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2009,36791,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2010,35710,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2011,35856,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2012,35177,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2013,35473,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2014,36571,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2015,37629,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2016,36608,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2017,33965,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2018,30421,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2019,33539,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2020,37849,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2021,39719,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2022,39346,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2023,47196,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2024,46968,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Males,Belgium,2025,47436,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2005,80835,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2006,81718,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2007,86949,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2008,86577,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2009,85870,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2010,82300,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2011,82284,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2012,80438,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2013,80669,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2014,81967,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2015,84718,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2016,82862,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2017,76042,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2018,67635,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2019,74021,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2020,83243,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2021,87214,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2022,87086,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2023,102632,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2024,102300,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,76 years,Total,Belgium,2025,103316,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2005,45012,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2006,45981,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2007,46191,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2008,49129,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2009,48246,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2010,47917,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2011,45392,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2012,45316,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2013,44141,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2014,44100,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2015,44442,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2016,46031,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2017,45205,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2018,41067,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2019,36393,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2020,39614,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2021,44267,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2022,46369,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2023,46696,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2024,54242,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Females,Belgium,2025,54138,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2005,31303,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2006,31910,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2007,32566,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2008,34880,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2009,35258,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2010,35087,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2011,34167,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2012,34374,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2013,33703,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2014,33979,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2015,35144,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2016,36039,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2017,35125,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2018,32641,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2019,29253,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2020,32320,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2021,36238,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2022,38211,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2023,37854,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2024,45465,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Males,Belgium,2025,45344,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2005,76315,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2006,77891,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2007,78757,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2008,84009,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2009,83504,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2010,83004,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2011,79559,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2012,79690,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2013,77844,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2014,78079,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2015,79586,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2016,82070,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2017,80330,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2018,73708,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2019,65646,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2020,71934,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2021,80505,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2022,84580,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2023,84550,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2024,99707,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,77 years,Total,Belgium,2025,99482,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2005,44400,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2006,43588,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2007,44617,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2008,44784,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2009,47626,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2010,46896,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2011,46617,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2012,44158,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2013,44083,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2014,42969,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2015,42952,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2016,43271,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2017,44907,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2018,44114,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2019,40061,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2020,35445,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2021,38430,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2022,43116,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2023,45212,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2024,45547,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Females,Belgium,2025,52927,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2005,29129,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2006,29516,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2007,30140,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2008,30827,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2009,33044,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2010,33469,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2011,33345,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2012,32574,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2013,32752,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2014,32065,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2015,32539,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2016,33623,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2017,34490,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2018,33621,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2019,31265,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2020,28043,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2021,30800,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2022,34675,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2023,36643,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2024,36401,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Males,Belgium,2025,43767,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2005,73529,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2006,73104,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2007,74757,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2008,75611,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2009,80670,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2010,80365,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2011,79962,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2012,76732,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2013,76835,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2014,75034,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2015,75491,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2016,76894,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2017,79397,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2018,77735,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2019,71326,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2020,63488,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2021,69230,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2022,77791,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2023,81855,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2024,81948,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,78 years,Total,Belgium,2025,96694,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2005,43133,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2006,42791,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2007,42012,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2008,43122,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2009,43334,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2010,46039,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2011,45438,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2012,45194,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2013,42794,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2014,42747,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2015,41735,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2016,41663,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2017,41998,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2018,43626,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2019,42808,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2020,38997,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2021,34329,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2022,37328,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2023,41909,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2024,43938,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Females,Belgium,2025,44325,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2005,27735,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2006,27291,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2007,27713,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2008,28445,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2009,28954,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2010,31212,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2011,31639,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2012,31536,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2013,30816,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2014,31006,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2015,30531,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2016,30961,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2017,32040,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2018,32889,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2019,32060,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2020,29835,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2021,26637,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2022,29266,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2023,33120,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2024,35108,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Males,Belgium,2025,34857,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Total,Belgium,2005,70868,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Total,Belgium,2006,70082,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Total,Belgium,2007,69725,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Total,Belgium,2008,71567,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Total,Belgium,2009,72288,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,79 years,Total,Belgium,2010,77251,,
